X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
512.6669,378.8216,2.9741,61.3147,566,521.7964,27.33,164.5693,157.5584,265.2355,566,0.6432,506.5899,410.5013,320.6046,46.2225,312.1543,0,533.9379,398.3503,417.854,541.2556,149.6776,12.0504,545.8791,414.5316,158.0752,23.4349,11.9228,111.4393,514.6153,289.0119,99445.8935,101474.5283,85075.1127,86437.8125,97184.1187,96047.2047,92009.6804,97168.7377,85014.0516,91607.6071,100067.1772,94351.7206,105833.3371,95641.0345,87331.8506,92549.0448,1507238.912
513.4728,396.8121,37.3976,73.3585,561.6372,525.8713,62.4247,189.3044,151.4377,310.892,565.1482,13.6721,566,452.9387,260.3238,20.8598,323.2673,25.0772,566,416.2528,408.1275,538.7432,169.0876,0,538.8454,437.2424,173.0384,0,0,108.5569,552.2383,329.4065,99504.9351,101439.1393,83200.4428,86507.9235,96646.9428,96401.2174,92725.3854,98194.0242,82958.875,90416.3949,99499.3532,96256.2798,106842.9343,95401.5512,88900.3071,93145.9554,1508041.661
522.487,346.9431,38.4752,62.8869,566,544.3504,54.8427,174.8569,147.4847,301.2817,566,26.4227,566,381.6107,325.0679,33.1303,266.264,12.0635,543.733,388.3358,476.1301,556.066,149.3445,13.3623,531.2119,419.7558,149.4485,11.8852,26.3239,109.5397,553.1918,320.9877,97500.5527,102781.1091,83277.183,86022.0369,99368.3916,95615.3941,91906.7021,96421.2805,85164.1736,93010.9471,101157.5316,94493.7326,106244.4659,93781.6659,87966.2737,92965.5302,1507676.971
511.6545,384.4573,0,58.3918,542.5273,535.1139,0,163.1357,108.6158,294.5203,566,23.8197,565.5327,393.0081,329.1558,13.1986,279.3609,0,548.0212,415.2967,407.8865,559.249,128.941,33.7884,536.929,391.2138,122.4394,24.2775,1.8782,133.8783,533.6387,304.9879,98399.5595,101205.8548,84277.6238,87037.3884,98196.1787,96456.4389,91237.1681,95929.9389,86878.8454,92048.013,102432.5729,93639.8505,106409.9662,95785.1501,89622.723,92662.4463,1512219.719
519.0379,364.4949,0,36.1088,525.7407,546.9577,37.2742,196.2155,139.5807,298.8474,540.4079,4.9212,515.4707,374.1549,253.4161,19.5446,302.9543,21.2392,544.8634,450.8672,423.7673,566,161.6532,0,566,404.6909,123.96,0,9.0821,157.4729,566,258.3166,98149.6946,98898.7191,84532.8684,90151.4868,97864.0048,97532.0194,92403.5457,98595.6249,84380.3335,90879.4673,101425.5955,96061.2263,107139.5127,94422.8922,90625.3922,91590.2615,1514652.645
507.7101,361.9498,13.1706,42.8621,547.31,546.3117,34.2079,185.5469,124.0058,315.3738,560.1517,16.1962,538.0275,384.9298,325.3215,9.4755,328.3736,19.6361,533.3949,386.2322,402.9232,546.2948,152.3828,29.0663,538.2878,392.6288,132.1467,4.8333,19.5448,120.198,562.5742,271.5104,99960.4498,100967.1444,84812.7039,88071.0308,96055.4771,96846.6314,92072.4779,95119.179,86666.1701,90137.8742,101379.0816,96335.7382,106479.2897,93269.8226,89737.4542,91819.8018,1509730.327
521.0637,397.73,27.7415,50.7041,566,560.7885,2.9618,178.6237,141.2381,311.603,524.4497,7.6959,535.3115,393.3995,298.1042,50.0947,291.3437,15.0923,566,424.9024,426.9541,566,152.3103,7.9916,558.188,368.166,118.8191,12.8862,1.2647,106.7939,547.6219,317.4423,98997.2206,99631.6807,84468.9322,88623.8398,97895.3807,97162.5131,92506.3525,97365.8704,87009.1628,92481.3469,100321.5334,94196.7529,106478.4258,93450.4106,90648.6578,91224.2766,1512462.357
533.2531,446.0155,19.6691,41.2134,566,542.7312,9.8769,200.9091,145.7843,315.7961,535.9876,9.9408,566,404.6149,338.6755,11.3653,295.4044,4.7153,566,415.975,436.8841,565.0113,175.8197,8.2072,524.7727,387.7494,144.8498,0,7.2145,108.0671,556.7519,278.3659,98640.5705,101028.4202,85220.1814,89151.1364,98250.1137,96540.2505,93131.5147,97862.6228,87034.2882,92902.9922,99084.2466,96072.9396,105825.2806,94563.3005,89340.9628,91949.1323,1516597.953
527.6628,413.0123,13.792,0,541.2864,516.72,54.2838,220.6642,140.2597,341.8902,536.1876,0,555.7597,379.281,304.7933,23.5271,280.8656,10.2782,566,410.9918,447.848,563.2315,125.0601,7.7894,550.9713,400.7589,124.1055,18.0112,17.8276,89.8279,544.8433,279.731,97774.717,100817.2802,85187.6805,90308.6406,98238.8034,95455.2601,90063.9602,97125.7021,86056.5703,93311.4797,99454.2626,95284.3285,105913.4891,92007.7302,90267.8751,92818.8302,1510086.61
528.123,410.2081,4.1428,39.2352,557.1143,540.8543,22.0757,179.9233,115.6774,293.2729,543.1517,1.9799,544.8513,384.3517,265.8083,6.8054,293.4626,2.1881,554.7985,411.5797,428.2801,536.3316,181.5415,2.8145,531.1838,397.0601,116.8784,19.5176,18.6819,127.8942,566,265.6193,98520.2227,101326.7259,83963.4665,89997.5354,98142.5554,96520.3797,93034.6766,98388.3342,86485.4523,91360.4096,100825.3324,94246.4108,105850.1426,94000.1888,89206.7993,90922.5553,1512791.188
499.1021,423.1978,32.3454,1.6552,551.9962,535.8453,28.4557,175.8423,149.9046,326.7832,555.1964,6.9328,566,408.9283,293.1643,31.3703,273.6843,5.3362,562.2043,441.6232,419.9714,535.1377,169.9146,6.6166,540.8664,411.0749,126.051,20.4508,0,141.2352,536.8791,272.3826,97805.7025,100742.7688,82876.0481,88889.6464,98199.8168,96767.8101,93085.8313,98676.8757,85603.0689,91595.2025,101696.5793,94048.0894,106444.7053,94813.2668,90890.0365,91519.9575,1513655.406
517.5668,454.4749,4.6914,4.1742,556.5766,559.3463,27.7335,171.9425,163.9559,299.1639,528.4727,42.2549,548.7462,419.3629,327.6535,6.4131,323.2294,0,560.6886,407.0759,438.5467,566,149.9111,0,555.2793,404.8182,151.8001,5.6761,12.3387,142.7593,544.9859,274.2766,99114.3825,100089.5042,85106.3181,89704.0363,97288.6966,96404.0221,93490.2554,99277.8411,86016.8174,91024.1149,99836.9495,94765.1947,104730.0527,93783.4872,89770.7056,93305.1153,1513707.493
280.4593,300.1142,13.7727,531.223,413.0062,399.9802,177.2988,367.8222,19.7931,364.4979,114.2497,167.0748,412.0483,270.5765,503.2802,186.0896,149.6936,472.1107,100.5305,252.4155,423.0453,332.6275,92.8569,532.7331,191.3739,372.3738,125.2271,313.7492,167.2656,49.8129,199.9766,444.5842,90899.4893,81029.6354,90126.748,95160.2568,88897.7887,91573.1306,93823.4721,88603.1596,81821.3323,80336.1834,83102.618,81387.7035,95528.0282,106771.2121,100966.1963,78324.8871,1428351.842
412.6952,265.9192,565.5759,89.7145,477.3478,377.6448,185.0059,544.9091,377.8618,0,566,91.6331,95.2667,413.0892,207.4893,0,146.233,269.506,24.2819,292.1534,566,48.755,255.118,143.6249,561.6358,566,566,0,432.1175,218.597,324.7713,315.8642,93676.5302,90680.4901,106540.8013,83773.9497,88146.8827,100022.4114,89155.803,101538.5508,84684.1039,90774.1382,97227.9283,99438.4716,89012.3805,93709.7521,84742.9334,84252.1474,1477377.275
542.8675,181.2778,283.0993,0,419.3653,566,29.7774,144.9412,152.9332,566,256.9228,566,352.9307,110.2771,290.2155,0,277.2422,477.225,566,143.7301,0,478.4238,64.9295,238.9564,566,529.7112,199.5762,322.3674,566,0,271.5186,466.7481,102106.1165,89131.8238,81660.7139,94533.8005,106597.8748,98893.9588,95666.7513,84520.9104,80777.7875,92890.8533,98468.9543,96354.308,86850.1115,104304.6776,89512.7737,86246.7568,1488518.173
566,75.5092,566,406.4517,200.3818,0,149.8091,28.1696,203.8863,471.422,481.8779,495.0646,566,553.0915,368.7266,0,509.1444,566,566,0,499.0235,394.9238,566,0,45.6095,464.0252,229.9441,566,165.6856,88.9382,530.8291,88.8479,100237.2684,79862.5425,91724.1626,105451.9746,87709.5078,93744.6462,80243.4899,97717.6397,96546.6929,96576.198,94568.5534,80695.9722,99119.9786,105382.0917,83548.7266,91655.7947,1484785.24
32.8027,494.9006,566,156.1843,4.5946,290.4552,566,127.916,413.0669,0,203.5594,482.8033,233.0481,487.5975,566,16.8242,566,497.4914,566,334.5302,177.2354,0,0,0,426.269,0,566,566,195.1304,0,491.9502,106.4134,86588.1054,85851.9231,91039.0637,92464.6714,92560.1686,99038.5543,105118.408,97058.5743,94871.1084,95548.9514,87135.9097,80347.0802,97702.0319,97863.981,99455.4605,92740.3719,1495384.364
0,0,82.637,163.0887,220.5583,6.7287,566,363.5524,408.4173,221.5002,566,566,0,58.908,0,297.5301,566,0,566,390.8038,431.8257,360.206,0,268.1602,136.2568,371.7237,301.3445,566,301.292,240.9918,476.4491,0,82618.0025,100300.6956,87013.3459,78142.693,86222.1964,81364.3486,106345.1679,97362.8397,101655.5642,94644.1199,101194.436,97477.4571,87022.2991,96487.0592,85487.4306,103294.0799,1486631.736
566,53.7245,457.7761,35.8542,322.783,566,566,449.613,297.7579,371.7098,0,566,549.453,0,290.6456,170.3309,566,566,274.7479,413.0173,447.8547,220.5231,457.1502,0,0,566,566,0,101.634,324.9335,208.4354,566,97219.6228,82109.2171,93497.4894,87286.5687,94380.2581,99854.5389,98693.0805,99637.279,96514.7314,89054.4434,79276.0785,105823.8663,99650.2177,93928.5797,93504.9692,86481.6378,1496912.579
566,566,474.8396,560.0018,566,321.9689,376.3319,36.2252,280.9515,566,566,0,474.1212,566,0,0,0,227.8028,96.4515,55.2377,566,0,0,502.5357,116.0851,389.1442,482.6556,167.9684,453.5202,295.7604,41.2534,380.5659,108121.9821,97946.809,91487.409,98922.6625,92484.3966,89901.9734,95715.4728,87264.5844,89074.7255,96455.3134,94095.889,89848.1752,85724.8806,95227.4529,93099.4721,91110.4597,1496481.658
92.4374,215.1472,290.571,566,566,0,348.4322,421.2606,466.7513,446.1209,84.7632,266.4513,0,0,312.8333,200.1917,566,307.3239,501.7231,0,546.5279,566,427.7307,566,486.174,300.7553,0,230.2325,89.9678,0,566,416.6221,83148.7011,93018.7883,82094.2669,106141.5018,96590.13,81227.5478,92740.0178,84278.5762,94027.1842,102009.4075,104452.329,98190.2594,95086.4877,98249.8385,79160.1093,87910.5873,1478325.733
185.925,0,441.1629,0,93.7793,168.2735,554.3199,496.4321,107.0838,389.1412,566,142.616,0,0,66.2642,439.7002,99.7128,22.7833,0,187.5687,566,527.8386,524.5531,0,0,0,109.5963,294.1211,566,250.8203,227.4583,409.0337,91416.0669,90691.3678,92793.9801,88460.2364,85333.9911,93614.4563,96393.0899,104581.5996,97428.8957,89607.1994,98695.987,88821.1892,83855.6631,78980.2729,90756.4984,97614.9657,1469045.459
566,113.6792,214.0771,564.029,347.4709,0,566,333.7025,448.6356,0,353.4963,566,143.409,493.6537,478.9485,566,566,141.9215,564.8169,160.4847,392.5278,384.4397,213.1065,515.8704,11.5987,533.9108,96.6344,424.7832,0,42.2497,104.9323,303.1725,96588.3129,89665.2697,86182.4075,98548.9517,90341.7036,89439.6635,92765.0683,90232.1009,100902.4158,86823.0995,86730.2015,96720.8119,96961.9118,102965.782,93711.0723,96059.8461,1494638.619
247.8135,135.5225,314.1947,0,475.7683,566,83.3342,566,247.7494,389.263,0,566,456.9296,52.5591,22.8084,337.9346,566,119.937,241.201,558.588,433.7319,0,29.1534,566,0,566,0,210.1959,164.9183,212.7642,65.5608,317.3097,87921.2265,88693.6087,92304.1674,89599.8123,96292.2428,106497.8083,95357.0339,96045.5251,103647.699,91707.701,94862.9128,100833.9106,97748.7944,85147.2904,80272.1274,89727.0849,1496658.946
317.9359,285.4994,337.017,385.1512,523.5336,566,369.0847,471.2424,59.688,0,0,566,242.9973,458.3252,297.792,211.4826,312.3172,189.7437,219.0581,0,394.5165,139.3094,566,309.9648,327.7776,481.6692,0,566,37.1826,377.6849,265.3205,91.2112,81520.352,88605.1646,91812.6754,106497.2038,92095.8993,103822.2033,90206.2383,97036.9598,84381.3893,87284.9382,97624.2065,95667.6864,99732.9991,82995.235,80803.8332,92913.7305,1473000.715
407.5927,209.5162,109.9362,566,480.5596,0,286.2131,307.021,0,29.5241,566,534.025,283.5504,30.0683,560.6933,176.5996,36.6716,475.3969,566,293.335,0,456.7097,68.1053,350.8734,566,114.7969,125.6647,194.1296,509.2575,357.0641,566,359.5074,96302.4753,86422.9721,83832.0339,97825.0823,107703.0818,85596.544,92395.9736,95756.9085,81768.5905,94305.6449,100821.9305,97237.9832,89381.8814,88887.0896,97977.1288,91143.6237,1487358.944
566,447.2326,243.516,183.0501,81.0959,0,140.8005,105.0429,417.9123,566,566,89.315,153.4214,267.2531,473.891,237.5149,414.4354,556.8738,337.8384,550.7812,0,472.8215,134.8057,402.9763,112.6863,270.0925,53.6378,155.9474,64.3954,0,117.2031,514.604,96859.2071,95359.8695,91705.7625,80434.9814,96131.1769,84911.3323,88525.7964,89918.1317,89600.6542,97278.3717,106670.1318,81528.508,89578.3521,102577.5387,96473.3461,89165.8229,1476718.983
276.9448,294.0863,356.0331,463.856,43.2548,200.656,457.6366,566,549.7546,251.3713,566,8.1344,177.9684,532.7408,98.3532,357.7425,0,540.9957,566,566,304.3043,196.5198,0,169.8435,402.8797,301.9896,18.4638,555.6058,356.9432,566,431.6195,242.1828,98208.6816,81700.7298,81467.3812,86052.6665,89148.0184,95597.9925,100969.9869,100708.1075,99220.8072,90908.5132,104939.4313,88295.7889,88177.398,95699.702,87494.9255,97455.9222,1486046.053
355.9076,8.6564,560.5175,53.8372,284.3704,394.3063,484.5121,0,109.0091,534.0135,283.6051,168.7936,334.2829,537.4717,47.9559,364.9841,116.8341,411.0701,213.0151,88.9192,294.5161,566,98.7033,140.2353,160.3963,290.5313,165.5089,162.0293,163.4653,0,555.1681,338.9866,97740.4597,89384.1958,99052.4253,94009.071,80372.6612,95782.4544,105051.6439,80457.5182,77266.5258,94760.8116,81498.2761,82857.0249,85528.8518,106510.9277,91615.0857,84033.4991,1445921.432
121.8237,96.2995,564.8795,172.7746,200.8464,0,218.6175,302.0019,237.1267,0,275.9838,275.2471,356.4088,519.0313,426.217,314.968,369.2597,239.8439,394.8057,186.9717,382.7089,312.6439,212.6843,51.9929,537.4424,227.8066,140.1568,191.4542,0,566,566,389.2679,79298.4828,83844.3769,99635.9853,85143.645,83603.0455,82306.894,83659.3527,98134.7583,84690.0331,85970.4671,104471.6822,97012.5511,106570.5066,93796.8693,85163.8859,91703.0732,1445005.609
566,452.3557,542.4272,150.6448,261.4038,318.2999,104.4876,515.905,150.8298,136.3615,485.1857,0,384.8685,483.256,361.4717,9.7801,507.7645,33.6623,452.3306,431.4225,52.5821,418.9337,224.5508,17.3343,196.3324,509.4979,185.3426,265.6598,71.7093,482.6488,332.5962,322.2224,91719.3089,96819.3739,98814.4012,81846.2437,93982.0462,87553.9987,86661.2492,106486.5059,97023.9527,82238.9696,97409.3673,87004.5406,91545.0238,78938.019,97206.2627,84290.587,1459539.85
566,555.7234,208.4174,172.4676,322.4823,356.6742,142.781,469.5012,0,10.3867,566,268.6707,257.7304,75.7917,472.4016,232.7936,222.106,330.7941,566,227.2772,105.4735,311.9648,0,484.8639,231.0262,409.153,68.2769,322.2519,73.6898,428.6006,566,414.196,101762.3941,98637.3505,84221.5448,92780.152,95990.8442,92266.2015,101306.5362,95421.3913,89705.3104,80415.2686,106822.5947,84417.3029,94305.5063,80953.784,93219.0269,86597.3407,1478822.549
566,259.2993,272.0243,138.2441,276.0603,356.3606,245.0248,255.6649,0,302.5245,437.9542,175.7485,479.9876,317.09,0,38.5348,452.0019,48.9898,566,96.1721,444.1742,364.0063,0,104.0227,566,345.926,156.0268,517.5361,80.5022,235.4699,459.9419,230.9506,97684.6875,95483.8759,91494.2903,86600.1176,89329.2968,91402.1987,104321.2048,89747.4613,84612.1685,86471.5134,97973.6849,85502.4063,104939.4839,93816.6884,85233.3598,89825.969,1474438.407
540.2554,273.173,130.7296,232.4514,34.8112,195.9479,447.3332,0,44.5911,167.8092,566,63.4285,386.4588,382.8787,343.7749,333.9745,192.8213,193.1907,526.3804,399.9895,50.4035,137.3054,0,0,535.24,57.326,0,416.0025,61.2815,435.1747,566,197.9378,99836.4655,82235.3224,87165.6672,92409.6393,85569.0319,84353.2075,100145.4893,96339.1622,83138.7264,95798.9974,106220.3982,89466.2494,95997.11,96287.6921,93906.1518,90595.5645,1479464.875
566,315.3178,202.0799,235.1246,366.9596,566,95.6266,0,0,334.9704,199.4119,248.6164,460.2617,167.7311,442.6274,9.298,124.8174,137.1259,527.4955,444.7918,167.3483,517.6411,0,0,212.4221,424.3395,302.2022,331.0422,0,373.1399,320.5855,279.4597,103817.7442,92632.2482,86409.072,78177.0829,93805.0443,96247.9919,100837.0391,94651.5232,91476.6014,88342.6507,85343.8139,87918.0691,106860.9783,77055.5517,98204.3081,81719.3194,1463499.038
465.1972,185.1316,264.1406,400.3346,352.7495,566,31.4466,0,332.0313,201.2927,358.8496,256.5635,277.2014,525.7143,454.0437,322.4636,447.0243,0,465.1647,566,297.2726,491.4186,287.7841,57.0107,566,356.0018,156.2564,214.4181,0,566,198.6272,478.6672,94206.9493,99336.8194,77873.9142,79094.0659,97161.5613,97052.298,88426.35,94929.2772,74352.7663,88714.6413,97439.8417,90539.4553,106610.0526,90432.9572,100896.7123,81863.4889,1458931.151
400.0281,132.903,566,153.3095,376.9844,353.1561,198.8155,335.7774,63.996,169.7899,384.7464,0,385.3408,566,506.213,529.4601,322.129,28.0538,494.8927,262.2693,433.9691,566,0,327.5967,539.62,446.9786,136.3099,224.4905,0,206.3025,447.3249,78.5336,96853.9797,89637.0235,93344.8901,89586.0818,85203.5551,87939.6541,99396.1268,86472.2942,86459.9292,83340.1008,93225.6041,88621.2774,104755.5485,99192.4106,91105.2823,104547.5802,1479681.338
415.1923,230.7743,326.9585,252.2599,452.7429,194.4159,26.226,189.9664,97.8734,274.2449,566,82.1374,240.0024,554.3094,501.7736,167.1335,435.3087,0,421.5382,282.9688,125.3676,566,27.611,113.1347,332.2752,223.3212,257.5261,137.1794,113.3345,448.3546,431.8971,485.2855,81970.1094,106277.1625,81959.3955,87964.2788,105581.7041,86744.2235,96548.5531,88074.7506,84807.2758,90972.6217,100450.2754,84101.4838,95192.9126,94056.3882,86616.2282,84948.9231,1456266.286
243.4978,402.2251,26.7251,195.3431,468.0223,385.9912,209.0361,0,0,142.6041,516.9481,16.0238,366.5086,566,452.8072,157.7738,151.3563,0,349.1821,566,268.1015,566,22.7325,299.6963,566,389.0841,0,192.3222,224.772,202.7863,351.9884,334.8153,95066.7407,100491.385,76936.9027,89540.1613,93517.198,94795.3886,98665.3707,84769.3538,87807.2606,82718.6566,105896.9346,91779.3089,91258.0537,101764.679,94200.8875,89542.7809,1478751.063
396.7594,200.5076,370.9046,50.7369,566,557.7997,0,179.367,0,264.0998,460.5804,215.8292,566,566,316.2699,168.0196,122.9828,30.3546,297.0345,551.9568,260.4829,566,189.256,222.0401,525.8907,566,53.512,158.2272,49.5484,510.7003,324.9283,566,96157.099,98480.2686,92437.7391,81554.4267,99605.4744,92501.6682,88589.674,88457.888,84528.0126,90944.3412,99122.3683,93234.7492,106027.7022,98006.2044,82463.7837,85560.4226,1477671.822
318.6061,156.2411,228.8241,4.5712,548.5334,556.9906,17.8757,0,0,433.8401,407.8148,111.5352,537.4837,385.4193,216.2568,65.6185,293.58,150.8947,333.4557,481.069,376.724,473.2187,66.5566,175.4043,318.2442,285.0714,105.3753,76.0379,4.3519,58.3621,420.3962,404.4596,88981.2535,90422.0436,82619.0387,84302.5568,98019.4308,94506.4354,91792.1457,86036.8013,86111.2912,99460.9296,96123.2309,96479.2557,106604.2341,99884.668,85733.5493,79139.4489,1466216.314
566,251.1147,0,0,454.7685,566,0,36.761,0.7402,439.4328,346.1461,265.0917,566,249.1803,305.6069,370.3741,172.2796,0,355.4937,508.2385,216.2614,483.7725,42.3923,119.429,561.6275,488.9898,0,206.3766,229.7992,328.2891,558.0698,499.8945,105236.7592,98586.1005,88974.5251,88943.6734,89628.4632,98265.5115,97773.8628,91265.0955,84427.6286,89933.4805,105857.9586,91690.5318,96681.3589,92723.0659,85892.1799,83158.7837,1489038.979
566,375.1473,0,116.2114,566,537.1721,66.8935,0,104.9234,411.3045,456.6594,171.3749,566,365.9441,407.8046,241.8611,256.4859,5.5697,566,375.1534,311.0466,492.2018,224.6062,210.9331,514.4021,566,29.5356,63.6784,0,401.6272,371.5678,189.6126,102032.1023,96690.9667,85797.4084,85233.882,95961.224,94940.5212,87614.6835,86925.2551,88484.0373,90024.9868,96211.0745,97244.1675,107173.9432,80846.7077,91869.7135,95383.107,1482433.781
566,140.9423,8.8521,179.5101,487.4436,394.0339,0,0,105.226,489.9153,476.8206,228.4747,387.2991,386.3665,235.1643,380.6001,414.867,0,566,509.4386,216.913,566,0,262.3398,566,514.9818,0,36.3917,7.5014,378.4405,405.8867,212.1978,98332.9323,96139.5969,83104.1027,87206.7103,99965.0013,88248.9146,93871.1766,93663.0956,84432.6253,94542.905,106016.3104,94403.902,99019.7984,95866.7029,87083.2908,92572.3585,1494469.424
526.7124,289.779,0.6812,116.6116,407.1561,404.5152,119.4786,89.785,87.9931,493.6269,366.5561,118.5652,480.1683,490.0473,305.3502,230.6448,202.3335,95.5976,440.1678,513.4513,345.4417,547.5401,0,139.5485,560.748,508.3676,91.5468,93.2802,12.13,122.6918,345.1987,520.5816,96309.9147,88421.615,88393.7688,84660.1481,95681.9676,88903.183,99165.0988,84152.309,78492.8062,97295.8964,94575.7783,91056.1033,106398.4195,102388.5421,88505.1958,89216.1389,1473616.886
390.2914,303.4797,55.7001,48.3773,348.3425,390.3971,154.381,52.7996,174.4329,349.6858,566,0,566,462.7897,337.1061,263.1229,85.899,173.1289,566,272.055,330.9782,533.8658,100.3811,0,566,566,137.4419,195.2115,20.2773,186.3788,429.4382,233.0292,98248.8305,90082.0102,84584.4376,83072.2052,92122.1773,95526.3876,91275.2925,100565.8453,87842.2589,85084.7698,103357.8244,87745.9815,106344.4047,92567.7632,94998.3569,86943.5074,1480362.053
566,390.732,167.1521,26.6605,500.2756,566,79.753,16.6207,90.124,377.0987,430.2316,184.0255,476.1006,495.0837,566,322.903,303.4949,286.2765,566,309.0988,251.9646,547.3433,127.0578,184.4369,446.2285,566,176.0477,51.4228,196.2396,146.0557,484.9585,488.6111,95232.8543,84526.7138,82419.7645,89018.4742,90921.1722,93373.0567,92850.5733,87562.2107,86151.1176,83074.8788,86235.4047,102984.0867,93437.1926,108024.7133,97940.8426,87949.5355,1461702.591
429.1918,403.1434,84.8002,0,393.1786,474.1437,0,211.5421,123.3618,428.3672,494.5997,91.8938,566,413.7808,354.5987,202.726,103.2347,39.5136,427.1724,537.7301,351.003,566,77.3726,168.5433,355.8916,401.1304,165.1835,0,57.7411,281.9427,566,253.6382,92166.7765,102781.2342,85452.9939,88828.3235,91709.9489,95816.8146,91621.6191,90211.9577,86306.9246,91519.555,97021.877,100562.5711,106320.872,96595.7198,88585.2986,85550.3274,1491052.814
406.3526,463.4426,31.5582,0,557.4769,520.2287,193.1641,98.6148,95.2797,381.4261,435.9628,36.1084,566,461.9618,460.8066,161.9777,211.0577,0,524.064,325.5706,387.3191,501.6588,0,187.4253,566,346.0789,91.2219,40.2007,22.632,365.2803,553.3306,443.0699,99677.0333,100580.5987,84429.2856,89474.4389,96811.7287,94994.1242,99400.0226,91917.4624,84905.6758,89167.9687,97018.5941,95506.7667,104846.2748,90945.6969,87641.8833,86450.1755,1493767.73
348.9517,189.8162,0,76.0635,566,560.1586,121.2395,21.2887,166.9363,350.9263,526.4597,36.1103,565.2072,495.1417,436.3284,245.2778,107.6248,69.1524,486.7621,417.1061,280.169,441.3619,91.2246,124.7002,443.2059,410.6817,123.3006,4.6263,0,305.7484,558.7129,399.273,97530.4668,95846.772,82055.1196,82387.802,99981.4417,95584.4414,86229.4028,86495.5409,80046.9213,90561.4847,103887.8037,98789.1348,106319.0509,88855.8855,91643.3644,87809.0449,1474023.677
297.3091,384.2105,65.3687,0,503.5604,518.5842,115.9984,43.0412,194.2715,350.2343,432.398,151.159,562.4937,515.9734,404.8325,214.3132,54.8604,0,566,436.4065,273.7364,508.4804,18.3656,36.4453,566,566,178.3602,201.2193,0,363.3918,526.3427,233.0419,95899.8107,102074.1862,82891.1546,90182.9578,97987.4274,97354.3503,97024.6418,89687.5933,85115.0719,85122.5965,99950.252,86393.4091,106393.1411,95423.6923,90800.1293,86798.5493,1489098.964
394.7843,335.1087,44.8451,0,501.1527,540.2975,60.4795,152.3564,83.5464,272.7858,463.3459,173.1003,540.1243,408.7128,331.0678,0,29.2694,0,522.7542,236.3236,342.6377,566,67.6818,97.7705,444.0198,566,185.8788,0,94.4356,390.7006,516.0986,65.442,99594.899,99073.0135,85616.5501,90580.3429,98241.0949,96296.3534,85603.8026,88445.7979,88112.501,84470.6325,97047.3177,96799.1625,102943.4149,90640.4966,92738.9914,84706.6588,1480911.03
523.0732,290.6227,136.2036,0,460.0807,566,168.4221,85.5698,119.4667,397.5092,547.689,1.2377,480.0581,450.2675,345.6118,281.64,56.3944,26.9729,470.4441,302.8585,382.9679,566,107.0223,89.2246,566,505.2076,103.5716,3.1459,0,219.4306,566,302.0222,99298.4885,96844.6359,86530.1583,89518.8024,98371.2961,96385.4801,89859.0231,86609.8282,86741.8222,93474.5638,96135.0955,96344.7472,106005.2275,96828.133,87268.2343,91492.2555,1497707.792
421.6683,242.2016,42.4066,0,519.8383,546.1484,50.4716,204.7932,118.9833,246.1223,427.1994,116.6492,537.1756,427.7198,333.9808,100.2768,175.3835,168.473,556.7216,389.411,405.671,502.6288,107.4052,0,479.9274,515.8451,116.3152,89.9158,0,369.6946,507.4197,270.7176,97444.6352,90626.0756,83920.4409,90016.5271,97852.4231,95186.1907,86480.7193,102239.6899,83485.1714,81809.9116,104036.559,93969.6607,106377.5839,92693.6296,88626.5377,90259.7572,1485025.513
434.1433,319.2128,19.8494,11.9143,463.5464,460.9439,89.3914,173.8273,224.9293,336.7555,566,110.8856,528.2409,476.0026,344.4533,319.2669,60.1909,125.7498,425.9081,329.4064,369.369,566,138.801,106.6606,531.1945,566,119.8224,30.2072,83.1822,276.8174,480.9873,388.2645,98005.4319,92356.8757,84357.7738,89716.0507,96006.7784,94165.354,85569.5356,90242.3311,80335.5825,86602.0801,98580.4627,98682.2748,99589.0381,96715.092,91563.1944,91276.6424,1473764.498
443.2656,230.4478,74.0669,113.9542,554.4149,456.731,48.3061,0,166.7314,325.4163,499.2657,0.313,566,383.8454,406.4124,49.0248,280.1611,67.2997,514.079,271.5526,394.0405,566,25.1325,67.6085,536.7637,526.3417,36.8655,0,0,302.0812,496.5333,389.0381,100811.4168,98777.1474,83293.9258,91996.2882,97246.1936,91406.1028,94842.7863,83919.6763,82958.3067,83837.5022,96727.4235,95266.1709,107247.6192,87499.8418,94193.0097,88757.6947,1478781.106
543.6934,256.0418,97.2154,83.2917,442.3992,530.908,163.9677,22.3096,144.9651,394.792,311.9008,20.7488,555.4412,329.3524,495.0939,146.8743,322.0614,49.3937,503.4646,370.2852,372.2352,444.5554,75.6481,154.7035,566,522.7879,121.5326,0,74.2098,287.8991,535.9901,308.1068,100415.865,103697.2019,84837.2148,83817.1924,89290.2235,94157.8839,90810.9103,90492.7429,82547.6361,83985.7109,96309.7578,99671.455,106336.5678,93233.734,92327.2421,87119.539,1479050.878
